GBIFusageKey,country,prefName,state,classification,taxonLevel,family,englishName,synonyms
2928390,United States,Convolvulus arvensis,New Jersey,Prohibited-seed,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Colorado,C,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Louisiana,Prohibited,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Montana,PRIORITY 2B,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Michigan,Seed-prohibited,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
3138363,United States,Carthamus creticus,California,CCR 4530,species,Asteraceae,"Woolly Distaff Thistle, Smooth Distaff Thistle, Smooth Distaff-Thistle, Distaff-Thistle","Carthamus baeticus, Carthamus divaricatus, Carthamus lanatus algeriensis, Carthamus lanatus baeticus, Carthamus lanatus creticus, Carthamus lanatus divaricatus, Cathamus baeticus, Centaurea cretica, Kentrophyllum baeticum, Kentrophyllum lanatum baeticum"
2928390,United States,Convolvulus arvensis,Arizona,C,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Indiana,terrestrial_plant_rule,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Ohio,NA,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Hawaii,NA,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Oregon,List B,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
2928390,United States,Convolvulus arvensis,Washington,C,species,Convolvulaceae,"Bindweed, Common Bindweed, Creeping Jenny, European Bindweed, Field Bindweed, Lesser Bindweed, Perennial Morningglory, Small Bindweed, Smallflowered Morningglory, White Convolvulus, Wild Morning-Glory, Cornbind, European Morning Glory, Perennial Morning Glory, Small-Flowered Morning Glory","Cissampelos helxinioides, Convolvulus ambigens, Convolvulus arvensis alvarensis, Convolvulus arvensis arvensis, Convolvulus arvensis auriculatus, Convolvulus arvensis ciliaris, Convolvulus arvensis cordifolius, Convolvulus arvensis decarrhabdotus, Convolvulus arvensis decemvulnerus, Convolvulus arvensis notatus, Convolvulus arvensis pallidinotatus, Convolvulus arvensis pallidiroseus, Convolvulus arvensis paui, Convolvulus arvensis pentarrhabdotus, Convolvulus arvensis pentastictus, Convolvulus arvensis perroseus, Convolvulus arvensis purpurascens, Convolvulus arvensis quinquevulnerus, Convolvulus arvensis rehmannii, Convolvulus arvensis villosus, Convolvulus arvensis crispatus, Convolvulus arvensis angustifolius, Convolvulus arvensis aphacifolius, Convolvulus arvensis biflorus, Convolvulus arvensis brevipedunculata, Convolvulus arvensis carneus, Convolvulus arvensis cherleri, Convolvulus arvensis ellyptopteris, Convolvulus arvensis erectus, Convolvulus arvensis filicaulis, Convolvulus arvensis hastulatus, Convolvulus arvensis hirtus, Convolvulus arvensis latifolius, Convolvulus arvensis linearifolius, Convolvulus arvensis macrophyllus, Convolvulus arvensis minor, Convolvulus arvensis minutus, Convolvulus arvensis multiflorus, Convolvulus arvensis obtusifolius, Convolvulus arvensis parviflorus, Convolvulus arvensis parvifolius, Convolvulus arvensis prostratus, Convolvulus arvensis pumilus, Convolvulus arvensis stonestreetii, Convolvulus arvensis striatus, Convolvulus arvensis trichoacanthus, Convolvulus arvensis trigonophyllus, Convolvulus arvensis volubilis, Convolvulus auriculatus, Convolvulus cherleri, Convolvulus cirrhosus, Convolvulus corsicus, Convolvulus europaeus, Convolvulus hastatus, Convolvulus hastifolius, Convolvulus incanus roseus, Convolvulus incanus glabratus, Convolvulus mahur, Convolvulus malcolmi, Convolvulus minor, Convolvulus multiflorus, Convolvulus prostratus, Convolvulus quinquelobus, Convolvulus sagittatus, Convolvulus sagittifolius, Convolvulus segobricencis, Convolvulus segobricensis, Convolvulus translucens, Convolvulus villosus, Lizeron arvensis, Pantocsekia illyrica, Strophocaulos arvensis"
